event_index,crate7_trigger,crate7_tcp_fill,crate7_gpu_fill,crate8_trigger,crate8_tcp_fill,crate8_gpu_fill,filename
8356,759739,38842,38842,761787,40890,40890,run00322_00030.mid.lz4
8357,759740,38843,38843,761788,40891,40891,run00322_00030.mid.lz4
8358,759741,38844,38844,761789,40892,40892,run00322_00030.mid.lz4
8359,759742,38845,38845,761790,40893,40893,run00322_00030.mid.lz4
8360,759743,38846,38846,761791,40894,40894,run00322_00030.mid.lz4
8361,759744,38847,38847,761792,40895,40895,run00322_00030.mid.lz4
8362,759745,38848,38848,761793,40896,40896,run00322_00030.mid.lz4
8363,759746,38849,38849,761794,40897,40897,run00322_00030.mid.lz4
8364,759747,38850,38850,761795,40898,40898,run00322_00030.mid.lz4
8365,759748,38851,38851,761796,40899,40899,run00322_00030.mid.lz4
8366,759749,38852,38852,761797,40900,40900,run00322_00030.mid.lz4
8367,759750,38853,38853,761798,40901,40901,run00322_00030.mid.lz4
8368,759751,38854,38854,761799,40902,40902,run00322_00030.mid.lz4
8369,759752,38855,38855,761800,40903,40903,run00322_00030.mid.lz4
8370,759753,38856,38856,761801,40904,40904,run00322_00030.mid.lz4
8371,759754,38857,38857,761802,40905,40905,run00322_00030.mid.lz4
8372,759755,38858,38858,761803,40906,40906,run00322_00030.mid.lz4
8373,759756,38859,38859,761804,40907,40907,run00322_00030.mid.lz4
8374,759757,38860,38860,761805,40908,40908,run00322_00030.mid.lz4
8375,759758,38861,38861,761806,40909,40909,run00322_00030.mid.lz4
8376,759759,38862,38862,761807,40910,40910,run00322_00030.mid.lz4
8377,759760,38863,38863,761808,40911,40911,run00322_00030.mid.lz4
8378,759761,38864,38864,761809,40912,40912,run00322_00030.mid.lz4
8379,759762,38865,38865,761810,40913,40913,run00322_00030.mid.lz4
8380,759763,38866,38866,761811,40914,40914,run00322_00030.mid.lz4
8381,759764,38867,38867,761812,40915,40915,run00322_00030.mid.lz4
8382,759765,38868,38868,761813,40916,40916,run00322_00030.mid.lz4
8383,759766,38869,38869,761814,40917,40917,run00322_00030.mid.lz4
8384,759767,38870,38870,761815,40918,40918,run00322_00030.mid.lz4
8385,759768,38871,38871,761816,40919,40919,run00322_00030.mid.lz4
8386,759769,38872,38872,761817,40920,40920,run00322_00030.mid.lz4
8387,759770,38873,38873,761818,40921,40921,run00322_00030.mid.lz4
8388,759771,38874,38874,761819,40922,40922,run00322_00030.mid.lz4
8389,759772,38875,38875,761820,40923,40923,run00322_00030.mid.lz4
8390,759773,38876,38876,761821,40924,40924,run00322_00030.mid.lz4
8391,759774,38877,38877,761822,40925,40925,run00322_00030.mid.lz4
8392,759775,38878,38878,761823,40926,40926,run00322_00030.mid.lz4
8393,759776,38879,38879,761824,40927,40927,run00322_00030.mid.lz4
8394,759777,38880,38880,761825,40928,40928,run00322_00030.mid.lz4
8395,759778,38881,38881,761826,40929,40929,run00322_00030.mid.lz4
8396,759779,38882,38882,761827,40930,40930,run00322_00030.mid.lz4
8397,759780,38883,38883,761828,40931,40931,run00322_00030.mid.lz4
8398,759781,38884,38884,761829,40932,40932,run00322_00030.mid.lz4
8399,759782,38885,38885,761830,40933,40933,run00322_00030.mid.lz4
8400,759783,38886,38886,761831,40934,40934,run00322_00030.mid.lz4
8401,759784,38887,38887,761832,40935,40935,run00322_00030.mid.lz4
8402,759785,38888,38888,761833,40936,40936,run00322_00030.mid.lz4
8403,759786,38889,38889,761834,40937,40937,run00322_00030.mid.lz4
8404,759787,38890,38890,761835,40938,40938,run00322_00030.mid.lz4
8405,759788,38891,38891,761836,40939,40939,run00322_00030.mid.lz4
8406,759789,38892,38892,761837,40940,40940,run00322_00030.mid.lz4
8407,759790,38893,38893,761838,40941,40941,run00322_00030.mid.lz4
8408,759791,38894,38894,761839,40942,40942,run00322_00030.mid.lz4
8409,759792,38895,38895,761840,40943,40943,run00322_00030.mid.lz4
8410,759793,38896,38896,761841,40944,40944,run00322_00030.mid.lz4
8411,759794,38897,38897,761842,40945,40945,run00322_00030.mid.lz4
8412,759795,38898,38898,761843,40946,40946,run00322_00030.mid.lz4
8413,759796,38899,38899,761844,40947,40947,run00322_00030.mid.lz4
8414,759797,38900,38900,761845,40948,40948,run00322_00030.mid.lz4
8415,759798,38901,38901,761846,40949,40949,run00322_00030.mid.lz4
8416,759799,38902,38902,761847,40950,40950,run00322_00030.mid.lz4
8417,759800,38903,38903,761848,40951,40951,run00322_00030.mid.lz4
8418,759801,38904,38904,761849,40952,40952,run00322_00030.mid.lz4
8419,759802,38905,38905,761850,40953,40953,run00322_00030.mid.lz4
8420,759803,38906,38906,761851,40954,40954,run00322_00030.mid.lz4
8421,759804,38907,38907,761852,40955,40955,run00322_00030.mid.lz4
8422,759805,38908,38908,761853,40956,40956,run00322_00030.mid.lz4
8423,759806,38909,38909,761854,40957,40957,run00322_00030.mid.lz4
8424,759807,38910,38910,761855,40958,40958,run00322_00030.mid.lz4
8425,759808,38911,38911,761856,40959,40959,run00322_00030.mid.lz4
8426,759809,38912,38912,761857,40960,40960,run00322_00030.mid.lz4
8427,759810,38913,38913,761858,40961,40961,run00322_00030.mid.lz4
8428,759811,38914,38914,761859,40962,40962,run00322_00030.mid.lz4
8429,759812,38915,38915,761860,40963,40963,run00322_00030.mid.lz4
8430,759813,38916,38916,761861,40964,40964,run00322_00030.mid.lz4
8431,759814,38917,38917,761350,40453,40453,run00322_00030.mid.lz4
8432,759815,38918,38918,761351,40454,40454,run00322_00030.mid.lz4
8433,759816,38919,38919,761352,40455,40455,run00322_00030.mid.lz4
8434,759817,38920,38920,761353,40456,40456,run00322_00030.mid.lz4
8435,759818,38921,38921,761354,40457,40457,run00322_00030.mid.lz4
8436,759819,38922,38922,761355,40458,40458,run00322_00030.mid.lz4
8437,759820,38923,38923,761356,40459,40459,run00322_00030.mid.lz4
8438,759821,38924,38924,761357,40460,40460,run00322_00030.mid.lz4
8439,759822,38925,38925,761358,40461,40461,run00322_00030.mid.lz4
8440,759823,38926,38926,761359,40462,40462,run00322_00030.mid.lz4
8441,759824,38927,38927,761360,40463,40463,run00322_00030.mid.lz4
8442,759825,38928,38928,761361,40464,40464,run00322_00030.mid.lz4
8443,759826,38929,38929,761362,40465,40465,run00322_00030.mid.lz4
8444,759827,38930,38930,761363,40466,40466,run00322_00030.mid.lz4
8445,759828,38931,38931,761364,40467,40467,run00322_00030.mid.lz4
8446,759829,38932,38932,761365,40468,40468,run00322_00030.mid.lz4
8447,759830,38933,38933,761366,40469,40469,run00322_00030.mid.lz4
8448,759831,38934,38934,761367,40470,40470,run00322_00030.mid.lz4
8449,759832,38935,38935,761368,40471,40471,run00322_00030.mid.lz4
8450,759833,38936,38936,761369,40472,40472,run00322_00030.mid.lz4
8451,759834,38937,38937,761370,40473,40473,run00322_00030.mid.lz4
8452,759835,38938,38938,761371,40474,40474,run00322_00030.mid.lz4
8453,759836,38939,38939,761372,40475,40475,run00322_00030.mid.lz4
8454,759837,38940,38940,761373,40476,40476,run00322_00030.mid.lz4
8455,759838,38941,38941,761374,40477,40477,run00322_00030.mid.lz4
8456,759839,38942,38942,761375,40478,40478,run00322_00030.mid.lz4
8457,759840,38943,38943,761376,40479,40479,run00322_00030.mid.lz4
8458,759841,38944,38944,761377,40480,40480,run00322_00030.mid.lz4
8459,759842,38945,38945,761378,40481,40481,run00322_00030.mid.lz4
8460,759843,38946,38946,761379,40482,40482,run00322_00030.mid.lz4
8461,759844,38947,38947,761380,40483,40483,run00322_00030.mid.lz4
8462,759845,38948,38948,761381,40484,40484,run00322_00030.mid.lz4
8463,759846,38949,38949,761382,40485,40485,run00322_00030.mid.lz4
8464,759847,38950,38950,761383,40486,40486,run00322_00030.mid.lz4
8465,759848,38951,38951,761384,40487,40487,run00322_00030.mid.lz4
8466,759849,38952,38952,761385,40488,40488,run00322_00030.mid.lz4
8467,759850,38953,38953,761386,40489,40489,run00322_00030.mid.lz4
8468,759851,38954,38954,761387,40490,40490,run00322_00030.mid.lz4
8469,759852,38955,38955,761388,40491,40491,run00322_00030.mid.lz4
8470,759853,38956,38956,761389,40492,40492,run00322_00030.mid.lz4
8471,759854,38957,38957,761390,40493,40493,run00322_00030.mid.lz4
8472,759855,38958,38958,761391,40494,40494,run00322_00030.mid.lz4
8473,759856,38959,38959,761392,40495,40495,run00322_00030.mid.lz4
8474,759857,38960,38960,761393,40496,40496,run00322_00030.mid.lz4
8475,759858,38961,38961,761394,40497,40497,run00322_00030.mid.lz4
8476,759859,38962,38962,761395,40498,40498,run00322_00030.mid.lz4
8477,759860,38963,38963,761396,40499,40499,run00322_00030.mid.lz4
8478,759861,38964,38964,761397,40500,40500,run00322_00030.mid.lz4
8479,759862,38965,38965,761398,40501,40501,run00322_00030.mid.lz4
8480,759863,38966,38966,762935,42038,42038,run00322_00030.mid.lz4
8481,759864,38967,38967,762936,42039,42039,run00322_00030.mid.lz4
8482,759865,38968,38968,762937,42040,42040,run00322_00030.mid.lz4
8483,759866,38969,38969,762938,42041,42041,run00322_00030.mid.lz4
8484,759867,38970,38970,762939,42042,42042,run00322_00030.mid.lz4
8485,759868,38971,38971,762940,42043,42043,run00322_00030.mid.lz4
8486,759869,38972,38972,762941,42044,42044,run00322_00030.mid.lz4
8487,759870,38973,38973,762942,42045,42045,run00322_00030.mid.lz4
8488,759871,38974,38974,762943,42046,42046,run00322_00030.mid.lz4
8489,759872,38975,38975,762944,42047,42047,run00322_00030.mid.lz4
8490,759873,38976,38976,762945,42048,42048,run00322_00030.mid.lz4
8491,759874,38977,38977,762946,42049,42049,run00322_00030.mid.lz4
8492,759875,38978,38978,762947,42050,42050,run00322_00030.mid.lz4
8493,759876,38979,38979,762948,42051,42051,run00322_00030.mid.lz4
8494,759877,38980,38980,762949,42052,42052,run00322_00030.mid.lz4
8495,759878,38981,38981,762950,42053,42053,run00322_00030.mid.lz4
8496,759879,38982,38982,762951,42054,42054,run00322_00030.mid.lz4
8497,759880,38983,38983,762952,42055,42055,run00322_00030.mid.lz4
8498,759881,38984,38984,762953,42056,42056,run00322_00030.mid.lz4
8499,759882,38985,38985,762954,42057,42057,run00322_00030.mid.lz4
8500,759883,38986,38986,762955,42058,42058,run00322_00030.mid.lz4
8501,759884,38987,38987,762956,42059,42059,run00322_00030.mid.lz4
8502,759885,38988,38988,762957,42060,42060,run00322_00030.mid.lz4
8503,759886,38989,38989,762958,42061,42061,run00322_00030.mid.lz4
8504,759887,38990,38990,762959,42062,42062,run00322_00030.mid.lz4
8505,759888,38991,38991,762960,42063,42063,run00322_00030.mid.lz4
8506,759889,38992,38992,762961,42064,42064,run00322_00030.mid.lz4
8507,759890,38993,38993,762962,42065,42065,run00322_00030.mid.lz4
8508,759891,38994,38994,762963,42066,42066,run00322_00030.mid.lz4
8509,759892,38995,38995,762964,42067,42067,run00322_00030.mid.lz4
8510,759893,38996,38996,762965,42068,42068,run00322_00030.mid.lz4
8511,759894,38997,38997,762966,42069,42069,run00322_00030.mid.lz4
8512,759895,38998,38998,762967,42070,42070,run00322_00030.mid.lz4
8513,759896,38999,38999,762968,42071,42071,run00322_00030.mid.lz4
8514,759897,39000,39000,762969,42072,42072,run00322_00030.mid.lz4
8515,759898,39001,39001,762970,42073,42073,run00322_00030.mid.lz4
8516,759899,39002,39002,762971,42074,42074,run00322_00030.mid.lz4
8517,759900,39003,39003,762972,42075,42075,run00322_00030.mid.lz4
8518,759901,39004,39004,762973,42076,42076,run00322_00030.mid.lz4
8519,759902,39005,39005,762974,42077,42077,run00322_00030.mid.lz4
8520,759903,39006,39006,762975,42078,42078,run00322_00030.mid.lz4
8521,759904,39007,39007,762976,42079,42079,run00322_00030.mid.lz4
8522,759905,39008,39008,762977,42080,42080,run00322_00030.mid.lz4
8523,759906,39009,39009,762978,42081,42081,run00322_00030.mid.lz4
8524,759907,39010,39010,762979,42082,42082,run00322_00030.mid.lz4
8525,759908,39011,39011,762980,42083,42083,run00322_00030.mid.lz4
8526,759909,39012,39012,762981,42084,42084,run00322_00030.mid.lz4
8527,759910,39013,39013,762982,42085,42085,run00322_00030.mid.lz4
8528,759911,39014,39014,762983,42086,42086,run00322_00030.mid.lz4
8529,759912,39015,39015,762984,42087,42087,run00322_00030.mid.lz4
8530,759913,39016,39016,762985,42088,42088,run00322_00030.mid.lz4
8531,759914,39017,39017,762986,42089,42089,run00322_00030.mid.lz4
8532,759915,39018,39018,762987,42090,42090,run00322_00030.mid.lz4
8533,759916,39019,39019,762988,42091,42091,run00322_00030.mid.lz4
8534,759917,39020,39020,762989,42092,42092,run00322_00030.mid.lz4
8535,759918,39021,39021,762990,42093,42093,run00322_00030.mid.lz4
8536,759919,39022,39022,762991,42094,42094,run00322_00030.mid.lz4
8537,759920,39023,39023,762992,42095,42095,run00322_00030.mid.lz4
8538,759921,39024,39024,762993,42096,42096,run00322_00030.mid.lz4
8539,759922,39025,39025,762994,42097,42097,run00322_00030.mid.lz4
8540,759923,39026,39026,762995,42098,42098,run00322_00030.mid.lz4
8541,759924,39027,39027,762996,42099,42099,run00322_00030.mid.lz4
8542,759925,39028,39028,762997,42100,42100,run00322_00030.mid.lz4
8543,759926,39029,39029,762998,42101,42101,run00322_00030.mid.lz4
8544,759927,39030,39030,762999,42102,42102,run00322_00030.mid.lz4
8545,759928,39031,39031,763000,42103,42103,run00322_00030.mid.lz4
8546,759929,39032,39032,763001,42104,42104,run00322_00030.mid.lz4
8547,759930,39033,39033,763002,42105,42105,run00322_00030.mid.lz4
8548,759931,39034,39034,763003,42106,42106,run00322_00030.mid.lz4
8549,759932,39035,39035,763004,42107,42107,run00322_00030.mid.lz4
8550,759933,39036,39036,763005,42108,42108,run00322_00030.mid.lz4
8551,759934,39037,39037,763006,42109,42109,run00322_00030.mid.lz4
8552,759935,39038,39038,763007,42110,42110,run00322_00030.mid.lz4
8553,759936,39039,39039,763008,42111,42111,run00322_00030.mid.lz4
8554,759937,39040,39040,763009,42112,42112,run00322_00030.mid.lz4
8555,759938,39041,39041,763010,42113,42113,run00322_00030.mid.lz4
8556,759939,39042,39042,763011,42114,42114,run00322_00030.mid.lz4
8557,759940,39043,39043,763012,42115,42115,run00322_00030.mid.lz4
8558,759941,39044,39044,763013,42116,42116,run00322_00030.mid.lz4
8559,759942,39045,39045,763014,42117,42117,run00322_00030.mid.lz4
8560,759943,39046,39046,763015,42118,42118,run00322_00030.mid.lz4
8561,759944,39047,39047,763016,42119,42119,run00322_00030.mid.lz4
8562,759945,39048,39048,763017,42120,42120,run00322_00030.mid.lz4
8563,759946,39049,39049,763018,42121,42121,run00322_00030.mid.lz4
8564,759947,39050,39050,763019,42122,42122,run00322_00030.mid.lz4
8565,759948,39051,39051,763020,42123,42123,run00322_00030.mid.lz4
8566,759949,39052,39052,763021,42124,42124,run00322_00030.mid.lz4
8567,759950,39053,39053,763022,42125,42125,run00322_00030.mid.lz4
8568,759951,39054,39054,763023,42126,42126,run00322_00030.mid.lz4
8569,759952,39055,39055,763024,42127,42127,run00322_00030.mid.lz4
8570,759953,39056,39056,763025,42128,42128,run00322_00030.mid.lz4
8571,759954,39057,39057,763026,42129,42129,run00322_00030.mid.lz4
8572,759955,39058,39058,763027,42130,42130,run00322_00030.mid.lz4
8573,759956,39059,39059,763028,42131,42131,run00322_00030.mid.lz4
8574,759957,39060,39060,763029,42132,42132,run00322_00030.mid.lz4
8575,759958,39061,39061,763030,42133,42133,run00322_00030.mid.lz4
8576,759959,39062,39062,763031,42134,42134,run00322_00030.mid.lz4
8577,759960,39063,39063,763032,42135,42135,run00322_00030.mid.lz4
8578,759961,39064,39064,763033,42136,42136,run00322_00030.mid.lz4
8579,759962,39065,39065,763034,42137,42137,run00322_00030.mid.lz4
8580,759963,39066,39066,763035,42138,42138,run00322_00030.mid.lz4
8581,759964,39067,39067,763036,42139,42139,run00322_00030.mid.lz4
8582,759965,39068,39068,763037,42140,42140,run00322_00030.mid.lz4
8583,759966,39069,39069,763038,42141,42141,run00322_00030.mid.lz4
8584,759967,39070,39070,763039,42142,42142,run00322_00030.mid.lz4
8585,759968,39071,39071,763040,42143,42143,run00322_00030.mid.lz4
8586,759969,39072,39072,763041,42144,42144,run00322_00030.mid.lz4
8587,759458,38561,38561,763042,42145,42145,run00322_00030.mid.lz4
8588,759459,38562,38562,763043,42146,42146,run00322_00030.mid.lz4
8589,759460,38563,38563,763044,42147,42147,run00322_00030.mid.lz4
8590,759461,38564,38564,763045,42148,42148,run00322_00030.mid.lz4
8591,759462,38565,38565,763046,42149,42149,run00322_00030.mid.lz4
8592,759463,38566,38566,763047,42150,42150,run00322_00030.mid.lz4
8593,759464,38567,38567,763048,42151,42151,run00322_00030.mid.lz4
8594,759465,38568,38568,763049,42152,42152,run00322_00030.mid.lz4
8595,759466,38569,38569,763050,42153,42153,run00322_00030.mid.lz4
8596,759467,38570,38570,763051,42154,42154,run00322_00030.mid.lz4
8597,759468,38571,38571,763052,42155,42155,run00322_00030.mid.lz4
8598,759469,38572,38572,763053,42156,42156,run00322_00030.mid.lz4
8599,759470,38573,38573,763054,42157,42157,run00322_00030.mid.lz4
8600,759471,38574,38574,763055,42158,42158,run00322_00030.mid.lz4
8601,759472,38575,38575,763056,42159,42159,run00322_00030.mid.lz4
8602,759473,38576,38576,763057,42160,42160,run00322_00030.mid.lz4
8603,759474,38577,38577,763058,42161,42161,run00322_00030.mid.lz4
8604,759475,38578,38578,763059,42162,42162,run00322_00030.mid.lz4
8605,759476,38579,38579,763060,42163,42163,run00322_00030.mid.lz4
8606,759477,38580,38580,763061,42164,42164,run00322_00030.mid.lz4
8607,759478,38581,38581,763062,42165,42165,run00322_00030.mid.lz4
8608,759479,38582,38582,763063,42166,42166,run00322_00030.mid.lz4
8609,759480,38583,38583,763064,42167,42167,run00322_00030.mid.lz4
8610,759481,38584,38584,763065,42168,42168,run00322_00030.mid.lz4
8611,759482,38585,38585,763066,42169,42169,run00322_00030.mid.lz4
8612,759483,38586,38586,763067,42170,42170,run00322_00030.mid.lz4
8613,759484,38587,38587,763068,42171,42171,run00322_00030.mid.lz4
8614,759485,38588,38588,763069,42172,42172,run00322_00030.mid.lz4
8615,759486,38589,38589,763070,42173,42173,run00322_00030.mid.lz4
8616,759487,38590,38590,763071,42174,42174,run00322_00030.mid.lz4
8617,759488,38591,38591,763072,42175,42175,run00322_00030.mid.lz4
8618,759489,38592,38592,763073,42176,42176,run00322_00030.mid.lz4
8619,759490,38593,38593,763074,42177,42177,run00322_00030.mid.lz4
8620,759491,38594,38594,763075,42178,42178,run00322_00030.mid.lz4
8621,759492,38595,38595,763076,42179,42179,run00322_00030.mid.lz4
8622,759493,38596,38596,763077,42180,42180,run00322_00030.mid.lz4
8623,759494,38597,38597,763078,42181,42181,run00322_00030.mid.lz4
8624,759495,38598,38598,763079,42182,42182,run00322_00030.mid.lz4
8625,759496,38599,38599,763080,42183,42183,run00322_00030.mid.lz4
8626,759497,38600,38600,763081,42184,42184,run00322_00030.mid.lz4
8627,759498,38601,38601,763082,42185,42185,run00322_00030.mid.lz4
8628,759499,38602,38602,763083,42186,42186,run00322_00030.mid.lz4
8629,759500,38603,38603,763084,42187,42187,run00322_00030.mid.lz4
8630,759501,38604,38604,763085,42188,42188,run00322_00030.mid.lz4
8631,759502,38605,38605,763086,42189,42189,run00322_00030.mid.lz4
8632,759503,38606,38606,763087,42190,42190,run00322_00030.mid.lz4
8633,759504,38607,38607,763088,42191,42191,run00322_00030.mid.lz4
8634,759505,38608,38608,763089,42192,42192,run00322_00030.mid.lz4
8635,759506,38609,38609,763090,42193,42193,run00322_00030.mid.lz4
8636,759507,38610,38610,763091,42194,42194,run00322_00030.mid.lz4
8637,759508,38611,38611,763092,42195,42195,run00322_00030.mid.lz4
8638,759509,38612,38612,763093,42196,42196,run00322_00030.mid.lz4
8639,759510,38613,38613,763094,42197,42197,run00322_00030.mid.lz4
